MAG	Function	sampling_time	enterotype	mean_value
ERR4303150bin.41	B06	7	standard	14.240297211876085
ERR4303150bin.41	B06	21	distinct	17.57779335782595
ERR4303150bin.41	B06	21	standard	4.634005383401633
ERR4303150bin.41	B06	35	distinct	9.199791112712935
ERR4303150bin.41	B06	35	standard	13.116491629477462
ERR4303150bin.41	D01	7	distinct	0
ERR4303150bin.41	D01	7	standard	0
ERR4303150bin.41	D01	21	distinct	0
ERR4303150bin.41	D01	21	standard	0
ERR4303150bin.41	D01	35	distinct	0
ERR4303150bin.41	D01	35	standard	0
ERR4303150bin.41	D06	7	distinct	0.06591113131199805
ERR4303150bin.41	D06	7	standard	3.3338458776860755
ERR4303150bin.41	D06	21	distinct	2.200264904357683
ERR4303150bin.41	D06	21	standard	1.0766277962454043
ERR4303150bin.41	D06	35	distinct	1.1100267165297586
ERR4303150bin.41	D06	35	standard	1.9719537193730248
ERR4303150bin.6	B03	7	distinct	1.5983926834218571
ERR4303150bin.6	B03	7	standard	0.7293801182013878
ERR4303150bin.6	B03	21	distinct	0
ERR4303150bin.6	B03	21	standard	0.04174285091200563
ERR4303150bin.6	B03	35	distinct	0
ERR4303150bin.6	B03	35	standard	0.009621735084958003
ERR4303150bin.6	B06	7	distinct	16.66520151540679
ERR4303150bin.6	B06	7	standard	5.764013641717712
ERR4303150bin.6	B06	21	distinct	0.024424789144714323
ERR4303150bin.6	B06	21	standard	0.32221312499008914
ERR4303150bin.6	B06	35	distinct	0
ERR4303150bin.6	B06	35	standard	0.08600897984683818
ERR4303150bin.6	D01	7	distinct	3.4582118877216836
ERR4303150bin.6	D01	7	standard	1.0319876953470375
ERR4303150bin.6	D01	21	distinct	0.025083891513901134
ERR4303150bin.6	D01	21	standard	0.0322121531219065
ERR4303150bin.6	D01	35	distinct	0
ERR4303150bin.6	D01	35	standard	0.0024439005330909066
ERR4303150bin.6	D06	7	distinct	2.2507541293625377
ERR4303150bin.6	D06	7	standard	0.9205601294202789
ERR4303150bin.6	D06	21	distinct	0
ERR4303150bin.6	D06	21	standard	0.05068173522346849
ERR4303150bin.6	D06	35	distinct	0
ERR4303150bin.6	D06	35	standard	0.002563524834550791
ERR4303150bin.7	B03	7	distinct	0.02116419848350509
ERR4303150bin.7	B03	7	standard	0.05846829418648334
ERR4303150bin.7	B03	21	distinct	0
ERR4303150bin.7	B03	21	standard	0
ERR4303150bin.7	B03	35	distinct	0
ERR4303150bin.7	B03	35	standard	0
ERR4303150bin.7	B06	7	distinct	0.6815747496294912
ERR4303150bin.7	B06	7	standard	6.042858553568073
ERR4303150bin.7	B06	21	distinct	0
ERR4303150bin.7	B06	21	standard	0.01524900538343012
ERR4303150bin.7	B06	35	distinct	0.01486864536809941
ERR4303150bin.7	B06	35	standard	0
ERR4303150bin.7	D01	7	distinct	0
ERR4303150bin.7	D01	7	standard	0
ERR4303150bin.7	D01	21	distinct	0
ERR4303150bin.7	D01	21	standard	0
ERR4303150bin.7	D01	35	distinct	0
ERR4303150bin.7	D01	35	standard	0
ERR4303150bin.7	D06	7	distinct	0.07467433755112493
ERR4303150bin.7	D06	7	standard	0.12785556766134185
ERR4303150bin.7	D06	21	distinct	0
ERR4303150bin.7	D06	21	standard	9.971858870180617e-4
ERR4303150bin.7	D06	35	distinct	0
ERR4303150bin.7	D06	35	standard	0
ERR4303151bin.10	B03	7	distinct	0
ERR4303151bin.10	B03	7	standard	0.0485336155816849
ERR4303151bin.10	B03	21	distinct	0.3470753216506752
ERR4303151bin.10	B03	21	standard	0.24360188500438296
ERR4303151bin.10	B03	35	distinct	1.4935089456819066
ERR4303151bin.10	B03	35	standard	2.569168969202787
ERR4303151bin.10	B06	7	distinct	0.4277892991061066
ERR4303151bin.10	B06	7	standard	2.1799586110295923
ERR4303151bin.10	B06	21	distinct	4.648146182400211
ERR4303151bin.10	B06	21	standard	4.209338436658825
ERR4303151bin.10	B06	35	distinct	64.77870276569598
ERR4303151bin.10	B06	35	standard	45.33573186794574
ERR4303151bin.10	D01	7	distinct	0
ERR4303151bin.10	D01	7	standard	0
ERR4303151bin.10	D01	21	distinct	0
ERR4303151bin.10	D01	21	standard	0
ERR4303151bin.10	D01	35	distinct	0
ERR4303151bin.10	D01	35	standard	0
ERR4303151bin.10	D06	7	distinct	0.0059865946178444115
ERR4303151bin.10	D06	7	standard	0.051314043504710576
ERR4303151bin.10	D06	21	distinct	0.10314900521738835
ERR4303151bin.10	D06	21	standard	0.0847977950048473
ERR4303151bin.10	D06	35	distinct	1.8821785111402767
ERR4303151bin.10	D06	35	standard	1.2009002791213002
ERR4303151bin.35	B03	7	distinct	0.8701160017863899
ERR4303151bin.35	B03	7	standard	34.39692128344583
ERR4303151bin.35	B03	21	distinct	0.3793638914207324
ERR4303151bin.35	B03	21	standard	214.28820391180014
ERR4303151bin.35	B03	35	distinct	1.699186793945872
ERR4303151bin.35	B03	35	standard	176.1831187494714
ERR4303151bin.35	B06	7	distinct	5.895388222341452
ERR4303151bin.35	B06	7	standard	203.77528207612426
ERR4303151bin.35	B06	21	distinct	7.841876766814115
ERR4303151bin.35	B06	21	standard	839.7237938175416
ERR4303151bin.35	B06	35	distinct	8.456046141845633
ERR4303151bin.35	B06	35	standard	682.1310689735587
ERR4303151bin.35	D01	7	distinct	0.9173562592911966
ERR4303151bin.35	D01	7	standard	17.60764079332172
ERR4303151bin.35	D01	21	distinct	0.10209469500236866
ERR4303151bin.35	D01	21	standard	98.13258532468281
ERR4303151bin.35	D01	35	distinct	0.6305148080795133
ERR4303151bin.35	D01	35	standard	104.99172659543113
ERR4303151bin.35	D06	7	distinct	1.276190338937423
ERR4303151bin.35	D06	7	standard	32.381878970742676
ERR4303151bin.35	D06	21	distinct	0.5977236344840504
ERR4303151bin.35	D06	21	standard	198.64951849252375
ERR4303151bin.35	D06	35	distinct	1.716011624708275
ERR4303151bin.35	D06	35	standard	210.98378998423107
ERR4303151bin.51	B03	7	distinct	0
ERR4303151bin.51	B03	7	standard	0
ERR4303151bin.51	B03	21	distinct	0
ERR4303151bin.51	B03	21	standard	0
ERR4303151bin.51	B03	35	distinct	0
ERR4303151bin.51	B03	35	standard	0
ERR4303151bin.51	B06	7	distinct	0
ERR4303151bin.51	B06	7	standard	0
ERR4303151bin.51	B06	21	distinct	0
ERR4303151bin.51	B06	21	standard	0
ERR4303151bin.51	B06	35	distinct	0
ERR4303151bin.51	B06	35	standard	0
ERR4303151bin.51	D01	7	distinct	0
ERR4303151bin.51	D01	7	standard	0
ERR4303151bin.51	D01	21	distinct	0
ERR4303151bin.51	D01	21	standard	0
ERR4303151bin.51	D01	35	distinct	0
ERR4303151bin.51	D01	35	standard	0
ERR4303151bin.51	D06	7	distinct	0
ERR4303151bin.51	D06	7	standard	0
ERR4303151bin.51	D06	21	distinct	0
ERR4303151bin.51	D06	21	standard	0
ERR4303151bin.51	D06	35	distinct	0
ERR4303151bin.51	D06	35	standard	0
ERR4303151bin.6	B03	7	distinct	0.6668963641261678
ERR4303151bin.6	B03	7	standard	5.527915470807913
ERR4303151bin.6	B03	21	distinct	2.1435537989543234
ERR4303151bin.6	B03	21	standard	35.598479131011196
ERR4303151bin.6	B03	35	distinct	3.02774727797471
ERR4303151bin.6	B03	35	standard	6.789177384363935
ERR4303151bin.6	B06	7	distinct	6.587818946083785
ERR4303151bin.6	B06	7	standard	34.770092040253346
ERR4303151bin.6	B06	21	distinct	9.656648091554102
ERR4303151bin.6	B06	21	standard	157.25995591127386
ERR4303151bin.6	B06	35	distinct	15.150564815178289
ERR4303151bin.6	B06	35	standard	36.6551291275135
ERR4303151bin.6	D01	7	distinct	0
ERR4303151bin.6	D01	7	standard	0
ERR4303151bin.6	D01	21	distinct	0
ERR4303151bin.6	D01	21	standard	0
ERR4303151bin.6	D01	35	distinct	0
ERR4303151bin.6	D01	35	standard	0
ERR4303151bin.6	D06	7	distinct	0.39550202353363967
ERR4303151bin.6	D06	7	standard	1.6049450619600973
ERR4303151bin.6	D06	21	distinct	0.4266083789891895
ERR4303151bin.6	D06	21	standard	9.255720101658948
ERR4303151bin.6	D06	35	distinct	0.827952185262601
ERR4303151bin.6	D06	35	standard	1.9579304024825657
ERR4303152bin.33	B03	7	distinct	0
ERR4303152bin.33	B03	7	standard	0.005460346467347114
ERR4303152bin.33	B03	21	distinct	0.004078035274332723
ERR4303152bin.33	B03	21	standard	0.24844091914859162
ERR4303152bin.33	B03	35	distinct	0.3562228044953681
ERR4303152bin.33	B03	35	standard	0.010324627914466263
ERR4303152bin.33	B06	7	distinct	0
ERR4303152bin.33	B06	7	standard	0.10481157218161734
ERR4303152bin.33	B06	21	distinct	0
ERR4303152bin.33	B06	21	standard	0.8763236383119027
ERR4303152bin.33	B06	35	distinct	1.5337292140201697
ERR4303152bin.33	B06	35	standard	0.020649255828932525
ERR4303152bin.33	D01	7	distinct	0
ERR4303152bin.33	D01	7	standard	0
ERR4303152bin.33	D01	21	distinct	0
ERR4303152bin.33	D01	21	standard	0
ERR4303152bin.33	D01	35	distinct	0
ERR4303152bin.33	D01	35	standard	0
ERR4303152bin.33	D06	7	distinct	0
ERR4303152bin.33	D06	7	standard	0.011435139168337239
ERR4303152bin.33	D06	21	distinct	0.004560707547982024
ERR4303152bin.33	D06	21	standard	0.13551322862650453
ERR4303152bin.33	D06	35	distinct	0.28043669449397257
ERR4303152bin.33	D06	35	standard	0
ERR4303152bin.5	B03	7	distinct	0
ERR4303152bin.5	B03	7	standard	0.002224329172340707
ERR4303152bin.5	B03	21	distinct	0.008549664361021616
ERR4303152bin.5	B03	21	standard	0.012325066072855813
ERR4303152bin.5	B03	35	distinct	0
ERR4303152bin.5	B03	35	standard	0
ERR4303152bin.5	B06	7	distinct	0
ERR4303152bin.5	B06	7	standard	0.008074280380674452
ERR4303152bin.5	B06	21	distinct	0.0476369819654602
ERR4303152bin.5	B06	21	standard	0.1932931700657285
ERR4303152bin.5	B06	35	distinct	0.00448184811839968
ERR4303152bin.5	B06	35	standard	0.014810228170229098
ERR4303152bin.5	D01	7	distinct	0
ERR4303152bin.5	D01	7	standard	0
ERR4303152bin.5	D01	21	distinct	0
ERR4303152bin.5	D01	21	standard	0
ERR4303152bin.5	D01	35	distinct	0
ERR4303152bin.5	D01	35	standard	0
ERR4303152bin.5	D06	7	distinct	0
ERR4303152bin.5	D06	7	standard	0.004845604659306144
ERR4303152bin.5	D06	21	distinct	0.014357003538220305
ERR4303152bin.5	D06	21	standard	0
ERR4303152bin.5	D06	35	distinct	0
ERR4303152bin.5	D06	35	standard	0
ERR4303152bin.6	B03	7	distinct	0
ERR4303152bin.6	B03	7	standard	0.009207775683947763
ERR4303152bin.6	B03	21	distinct	0
ERR4303152bin.6	B03	21	standard	1.0064629921050376
ERR4303152bin.6	B03	35	distinct	1.0544167756928846
ERR4303152bin.6	B03	35	standard	0.4339023666086726
ERR4303152bin.6	B06	7	distinct	0.04446781810254537
ERR4303152bin.6	B06	7	standard	0.006697981519322099
ERR4303152bin.6	B06	21	distinct	0
ERR4303152bin.6	B06	21	standard	0.5607699481766556
ERR4303152bin.6	B06	35	distinct	1.1973561157903267
ERR4303152bin.6	B06	35	standard	0.33721276666749966
ERR4303152bin.6	D01	7	distinct	0
ERR4303152bin.6	D01	7	standard	0
ERR4303152bin.6	D01	21	distinct	0.1418902685365291
ERR4303152bin.6	D01	21	standard	1.64777903863149
ERR4303152bin.6	D01	35	distinct	1.8309583626715538
ERR4303152bin.6	D01	35	standard	0.6041233561656177
ERR4303152bin.6	D06	7	distinct	0
ERR4303152bin.6	D06	7	standard	0
ERR4303152bin.6	D06	21	distinct	0
ERR4303152bin.6	D06	21	standard	0
ERR4303152bin.6	D06	35	distinct	0
ERR4303152bin.6	D06	35	standard	0
ERR4303154bin.23	B03	7	distinct	3.2293315502151048
ERR4303154bin.23	B03	7	standard	2.899265273480231
ERR4303154bin.23	B03	21	distinct	0.4405788061916884
ERR4303154bin.23	B03	21	standard	0.2569620323261042
ERR4303154bin.23	B03	35	distinct	0.14092289917518533
ERR4303154bin.23	B03	35	standard	0.20196572548366948
ERR4303154bin.23	B06	7	distinct	17.114015121820287
ERR4303154bin.23	B06	7	standard	12.124527693044943
ERR4303154bin.23	B06	21	distinct	3.1108124597176805
ERR4303154bin.23	B06	21	standard	6.1660608193653665
ERR4303154bin.23	B06	35	distinct	1.8709645681989286
ERR4303154bin.23	B06	35	standard	2.875968913064079
ERR4303154bin.23	D01	7	distinct	10.436209932049495
ERR4303154bin.23	D01	7	standard	8.155087794289768
ERR4303154bin.23	D01	21	distinct	1.646070206697038
ERR4303154bin.23	D01	21	standard	4.3380325975073575
ERR4303154bin.23	D01	35	distinct	0.8529354227848261
ERR4303154bin.23	D01	35	standard	2.0917542626569183
ERR4303154bin.23	D06	7	distinct	2.266409589236034
ERR4303154bin.23	D06	7	standard	1.3019861112602737
ERR4303154bin.23	D06	21	distinct	0.3306055856724778
ERR4303154bin.23	D06	21	standard	1.219999006917388
ERR4303154bin.23	D06	35	distinct	0.07636236555665363
ERR4303154bin.23	D06	35	standard	0.33419333483524805
ERR4303154bin.29	B03	7	distinct	1.7776728719373223
ERR4303154bin.29	B03	7	standard	0.9045490160500571
ERR4303154bin.29	B03	21	distinct	0.35232416274900685
ERR4303154bin.29	B03	21	standard	0.8329694446089844
ERR4303154bin.29	B03	35	distinct	0.22579239531747886
ERR4303154bin.29	B03	35	standard	0.5856989355909051
ERR4303154bin.29	B06	7	distinct	4.124020363924978
ERR4303154bin.29	B06	7	standard	3.129575746961119
ERR4303154bin.29	B06	21	distinct	2.165032851123427
ERR4303154bin.29	B06	21	standard	0.9031672743373826
ERR4303154bin.29	B06	35	distinct	1.0263111309736719
ERR4303154bin.29	B06	35	standard	1.3982186637581528
ERR4303154bin.29	D01	7	distinct	0
ERR4303154bin.29	D01	7	standard	0
ERR4303154bin.29	D01	21	distinct	0
ERR4303154bin.29	D01	21	standard	0
ERR4303154bin.29	D01	35	distinct	0
ERR4303154bin.29	D01	35	standard	0
ERR4303154bin.29	D06	7	distinct	1.0393807594352142
ERR4303154bin.29	D06	7	standard	0.6773033950485398
ERR4303154bin.29	D06	21	distinct	0.22120120178506364
ERR4303154bin.29	D06	21	standard	0.14151736135152765
ERR4303154bin.29	D06	35	distinct	0.07202852394461798
ERR4303154bin.29	D06	35	standard	0.1449786722570775
ERR4303154bin.32	B03	7	distinct	2.139956841770267
ERR4303154bin.32	B03	7	standard	2.6575377052301365
ERR4303154bin.32	B03	21	distinct	0.803841898883263
ERR4303154bin.32	B03	21	standard	2.7179228976142507
ERR4303154bin.32	B03	35	distinct	0.41254360787272626
ERR4303154bin.32	B03	35	standard	2.717973954065341
ERR4303154bin.32	B06	7	distinct	7.391168594132596
ERR4303154bin.32	B06	7	standard	3.8481467385424244
ERR4303154bin.32	B06	21	distinct	1.6768730176742839
ERR4303154bin.32	B06	21	standard	3.248354704240618
ERR4303154bin.32	B06	35	distinct	0.9192505453843829
ERR4303154bin.32	B06	35	standard	5.166505968647681
ERR4303154bin.32	D01	7	distinct	2.1988449170085005
ERR4303154bin.32	D01	7	standard	0.9433229696097012
ERR4303154bin.32	D01	21	distinct	0.5521405858939473
ERR4303154bin.32	D01	21	standard	1.1519928762531813
ERR4303154bin.32	D01	35	distinct	0.257163973432899
ERR4303154bin.32	D01	35	standard	2.0947187954793725
ERR4303154bin.32	D06	7	distinct	1.1933357373124511
ERR4303154bin.32	D06	7	standard	0.9195545296213635
ERR4303154bin.32	D06	21	distinct	0.31174339437641924
ERR4303154bin.32	D06	21	standard	0.6855075426599961
ERR4303154bin.32	D06	35	distinct	0.14764906184875237
ERR4303154bin.32	D06	35	standard	0.7759508788157272
ERR4303154bin.33	B03	7	distinct	0.5004851446273545
ERR4303154bin.33	B03	7	standard	0.34040065483015824
ERR4303154bin.33	B03	21	distinct	0.3639800024883243
ERR4303154bin.33	B03	21	standard	0.01420521611888944
ERR4303154bin.33	B03	35	distinct	0.13664380301541248
ERR4303154bin.33	B03	35	standard	0.03961622511568038
ERR4303154bin.33	B06	7	distinct	10.508109423738844
ERR4303154bin.33	B06	7	standard	6.613997008041542
ERR4303154bin.33	B06	21	distinct	4.484205338542461
ERR4303154bin.33	B06	21	standard	0.7232987908523896
ERR4303154bin.33	B06	35	distinct	2.016976829931146
ERR4303154bin.33	B06	35	standard	0.7642230898897425
ERR4303154bin.33	D01	7	distinct	0
ERR4303154bin.33	D01	7	standard	0
ERR4303154bin.33	D01	21	distinct	0
ERR4303154bin.33	D01	21	standard	0
ERR4303154bin.33	D01	35	distinct	0
ERR4303154bin.33	D01	35	standard	0
ERR4303154bin.33	D06	7	distinct	1.8853277846726526
ERR4303154bin.33	D06	7	standard	2.89591243724426
ERR4303154bin.33	D06	21	distinct	0.7571884135993672
ERR4303154bin.33	D06	21	standard	0.32343620834198383
ERR4303154bin.33	D06	35	distinct	0.44579311631986784
ERR4303154bin.33	D06	35	standard	0.20196655155914325
ERR4303154bin.37	B03	7	distinct	30.089678681428577
ERR4303154bin.37	B03	7	standard	32.21538188553708
ERR4303154bin.37	B03	21	distinct	14.979345952051029
ERR4303154bin.37	B03	21	standard	34.713791883310726
ERR4303154bin.37	B03	35	distinct	4.203255122773366
ERR4303154bin.37	B03	35	standard	26.12707853077151
ERR4303154bin.37	B06	7	distinct	80.07593785064591
ERR4303154bin.37	B06	7	standard	76.75457561048236
ERR4303154bin.37	B06	21	distinct	43.13373291827662
ERR4303154bin.37	B06	21	standard	70.2942756899726
ERR4303154bin.37	B06	35	distinct	15.863908781200477
ERR4303154bin.37	B06	35	standard	58.61254732548232
ERR4303154bin.37	D01	7	distinct	47.32797371855099
ERR4303154bin.37	D01	7	standard	39.6192002000023
ERR4303154bin.37	D01	21	distinct	22.553534018672703
ERR4303154bin.37	D01	21	standard	46.64598186168903
ERR4303154bin.37	D01	35	distinct	4.37659165535648
ERR4303154bin.37	D01	35	standard	34.54653905876428
ERR4303154bin.37	D06	7	distinct	11.017881526864315
ERR4303154bin.37	D06	7	standard	12.10862770002822
ERR4303154bin.37	D06	21	distinct	6.4397904658367775
ERR4303154bin.37	D06	21	standard	14.158753741979941
ERR4303154bin.37	D06	35	distinct	1.8736969357830882
ERR4303154bin.37	D06	35	standard	14.212728842741104
ERR4303154bin.7	B03	7	distinct	2.1393814659318844
ERR4303154bin.7	B03	7	standard	2.56362304746872
ERR4303154bin.7	B03	21	distinct	1.1166697548463451
ERR4303154bin.7	B03	21	standard	0.8651556789045406
ERR4303154bin.7	B03	35	distinct	0.4394090316104768
ERR4303154bin.7	B03	35	standard	0.41840485497449614
ERR4303154bin.7	B06	7	distinct	6.805971400461266
ERR4303154bin.7	B06	7	standard	11.11759575951756
ERR4303154bin.7	B06	21	distinct	5.7827391576986615
ERR4303154bin.7	B06	21	standard	3.966616404168146
ERR4303154bin.7	B06	35	distinct	1.775521707056746
ERR4303154bin.7	B06	35	standard	2.20071089218038
ERR4303154bin.7	D01	7	distinct	0
ERR4303154bin.7	D01	7	standard	0
ERR4303154bin.7	D01	21	distinct	0
ERR4303154bin.7	D01	21	standard	0
ERR4303154bin.7	D01	35	distinct	0
ERR4303154bin.7	D01	35	standard	0
ERR4303154bin.7	D06	7	distinct	1.8593965278969535
ERR4303154bin.7	D06	7	standard	2.370706452324438
ERR4303154bin.7	D06	21	distinct	1.1992725638004123
ERR4303154bin.7	D06	21	standard	1.348050824706494
ERR4303154bin.7	D06	35	distinct	0.37821332064430624
ERR4303154bin.7	D06	35	standard	0.32646758630829936
ERR4303155bin.13	B03	7	distinct	0
ERR4303155bin.13	B03	7	standard	0
ERR4303155bin.13	B03	21	distinct	0
ERR4303155bin.13	B03	21	standard	0
ERR4303155bin.13	B03	35	distinct	0
ERR4303155bin.13	B03	35	standard	0.002379205662567379
ERR4303155bin.13	B06	7	distinct	0.01968136908091974
ERR4303155bin.13	B06	7	standard	0.20523841782121702
ERR4303155bin.13	B06	21	distinct	0.019981728489592572
ERR4303155bin.13	B06	21	standard	0.2758567517280905
ERR4303155bin.13	B06	35	distinct	0.05023228954506387
ERR4303155bin.13	B06	35	standard	0.33588652261358265
ERR4303155bin.13	D01	7	distinct	0
ERR4303155bin.13	D01	7	standard	0
ERR4303155bin.13	D01	21	distinct	0
ERR4303155bin.13	D01	21	standard	0
ERR4303155bin.13	D01	35	distinct	0
ERR4303155bin.13	D01	35	standard	0
ERR4303155bin.13	D06	7	distinct	0
ERR4303155bin.13	D06	7	standard	0
ERR4303155bin.13	D06	21	distinct	0
ERR4303155bin.13	D06	21	standard	0
ERR4303155bin.13	D06	35	distinct	0
ERR4303155bin.13	D06	35	standard	0
ERR4303155bin.51	B03	7	distinct	0
ERR4303155bin.51	B03	7	standard	0
ERR4303155bin.51	B03	21	distinct	0
ERR4303155bin.51	B03	21	standard	0
ERR4303155bin.51	B03	35	distinct	0
ERR4303155bin.51	B03	35	standard	0.3390360691740856
ERR4303155bin.51	B06	7	distinct	0.082062396992298
ERR4303155bin.51	B06	7	standard	0.02576982328535637
ERR4303155bin.51	B06	21	distinct	0.009581055175365092
ERR4303155bin.51	B06	21	standard	0
ERR4303155bin.51	B06	35	distinct	0
ERR4303155bin.51	B06	35	standard	1.8798609833260942
ERR4303155bin.51	D01	7	distinct	0
ERR4303155bin.51	D01	7	standard	0
ERR4303155bin.51	D01	21	distinct	0
ERR4303155bin.51	D01	21	standard	0
ERR4303155bin.51	D01	35	distinct	0
ERR4303155bin.51	D01	35	standard	0
ERR4303155bin.51	D06	7	distinct	0
ERR4303155bin.51	D06	7	standard	0
ERR4303155bin.51	D06	21	distinct	0
ERR4303155bin.51	D06	21	standard	0
ERR4303155bin.51	D06	35	distinct	0
ERR4303155bin.51	D06	35	standard	0.08379429778160997
ERR4303155bin.7	B03	7	distinct	0
ERR4303155bin.7	B03	7	standard	0
ERR4303155bin.7	B03	21	distinct	0
ERR4303155bin.7	B03	21	standard	0
ERR4303155bin.7	B03	35	distinct	0
ERR4303155bin.7	B03	35	standard	0
ERR4303155bin.7	B06	7	distinct	0
ERR4303155bin.7	B06	7	standard	0
ERR4303155bin.7	B06	21	distinct	0
ERR4303155bin.7	B06	21	standard	0
ERR4303155bin.7	B06	35	distinct	0
ERR4303155bin.7	B06	35	standard	0.0823141126526954
ERR4303155bin.7	D01	7	distinct	0
ERR4303155bin.7	D01	7	standard	0
ERR4303155bin.7	D01	21	distinct	0
ERR4303155bin.7	D01	21	standard	0
ERR4303155bin.7	D01	35	distinct	0
ERR4303155bin.7	D01	35	standard	0
ERR4303155bin.7	D06	7	distinct	0
ERR4303155bin.7	D06	7	standard	0
ERR4303155bin.7	D06	21	distinct	0
ERR4303155bin.7	D06	21	standard	0
ERR4303155bin.7	D06	35	distinct	0
ERR4303155bin.7	D06	35	standard	9.353876437806295e-4
ERR4303155bin.77	B03	7	distinct	0
ERR4303155bin.77	B03	7	standard	0
ERR4303155bin.77	B03	21	distinct	0
ERR4303155bin.77	B03	21	standard	0
ERR4303155bin.77	B03	35	distinct	0.03440968838128678
ERR4303155bin.77	B03	35	standard	0.21806712235572748
ERR4303155bin.77	B06	7	distinct	0
ERR4303155bin.77	B06	7	standard	0.005412824966471531
ERR4303155bin.77	B06	21	distinct	0
ERR4303155bin.77	B06	21	standard	0.0073986155942704955
ERR4303155bin.77	B06	35	distinct	0.04729675532835236
ERR4303155bin.77	B06	35	standard	1.0542914715978695
ERR4303155bin.77	D01	7	distinct	0
ERR4303155bin.77	D01	7	standard	0
ERR4303155bin.77	D01	21	distinct	0
ERR4303155bin.77	D01	21	standard	0
ERR4303155bin.77	D01	35	distinct	0
